content,sentiment
kenapa mau login aplikasinya sulit bgd si  udah bikin email tinggal kode otp nya aja tp ga dikirim kirim  payahlah,-1
untuk saldo di aplikasi my indihome itu gunanya apa ya  kok gk bisa di isi  cara top up saldo ke app my indihome ini gimana   saran saja  kalau bisa aplikasinya di buat mode offline  jadi untuk jaga2 customer yg telat bayar  bisa tetep bayar dan cek tagihan lewat aplikasi ,-1
kalau ada perubahan biaya atau penambahan harusnya diberitahukan terlebih dahulu  ini engga asal naikin biaya keren banget indihome ini  dan untuk lihat biaya tagihan juga engga bisa  apaan kayak gitu,-1
tolong itu history pembayaran benerin ga bisa di cek buat liat tagihan yang terus naik tanpa ada detail pembayaran sekelas telkom masa buat load data histori pembayaran aja lama ga muncul ,-1
wifi di bayar tiap bulan sebelum tanggal pembayaran saya langsung melakukan pembayaran saya tidak pernah macat yang namanya pembayaran wifi atas nama farida p malau 1 bulan ini terus lelet di perhatikan la agar kostumer tidak kecewa terimakasih,-1
aplikasi sudah bagus  tapi panduan yg ada di aplikasi tidak sesuai dengan yang ada di aplikasi  contohnya untuk buka isolir  panduannya sangat tidal sesuai tidak ada tombol lanjut,-1
wifi nya gak ngelag sama sekali bagus psti yg buat sngt niat sekali hehe aku beruntung sekali anti delay deh gak nyesel pasti tpi itu di awal doang ,-1
saya kasih bintang 1  pertama menu daftar apk tidak ada  kalau pasang barau menu daftar  kalau beli paket d menu paket    pembelian paket tidak dikut sertakan  3  antara aplikas indihome dan lapanganya g sama  4  server eror  5  data singkronisasi pemasangan lama  6  buat apa ada apk kalu ujung ujung suruh telp castemer service  cs  lagi  bakar apknya oleh teknisi indihome  karena fakta pelayanan apk suka eror,-1
dari pertaman pakai my indihome sampe skr gak bisa masuk dengan bacaan sedang dlm perbaikan  padahal mau lihat ada berapa device yg masuk di internet saya   tanya ke sales si buang ke teknisi  tny teknisi di buang ke sales  kayak bila pimpong aja   kecewa ah sa pelayanan nya,-1
ini kenapa ya tv indihome wifi nya di simpan terus tadi emang iya terhubung tapi pas nntn you tube eh loading lagi pas di sambungin lagi bacaannya malah disimpan terus kesell,-1
aplikasi sampah  terlalu banyak verifikasi  mau komplain gangguan aja ribet banget  nggak bisa disalin lah kode verifikasi  nggak masuk otomatis juga,-1
kebanyakan promosi tapi kalau gangguan susah di hubungi serta info masalah gangguan sama sekali tidak ada ,-1
saya lupa kalo pernah buat akun indihome  pas saya login ternyata masih pake nomer hp lama saya yg udah tidak aktif   cara agar bisa tetap login tanpa kirim code verifikasi ke nomer hp bisa ngga min  misal kirim code verifikasinya ke email yg saya daftarkan ke apk my indihome  terimakasih,-1
aplikasi bukan mempermudah   malah mempersusah   liat fup aja ngk bsa   belum loading applikasi butuh 1 tahun,-1
aplikasi kok sering eror trobel masa dari semalam sampai hari ini gak bisa di akses data transaksi riwayatnya untung no my indihome muncul gak muncul gak bakal saya bayar,-1
telepon saya udah berminggu minggu tidak bisa dipakai  tagihan perbulan ini sudah bayar lunas sejak tgl 5  tapi tlp ga berfungsi  mau komplain lewat aplikasi ga bisa ,-1
aplikasi yg sangat buruk dari versi sebelumnya  versi yg baru lemot sekali  terkesan tidak ada manfaatnya  apakah ini disengaja  agar konsumen tidak bisa komplen seperti sebelumnya ,-1
habis nolak tawaran naik speed lgsg deh putus2 dan turun speed nih wifi pdhl speed  bps yg pake cmn  p sama 1 laptop doang masa harus naik speed nya sih      untung aja gak ada wifi lain daerah sini jadi mau gak mau pake yg ini kalo ada yg lain juga gak bkln mau psg yg beginian ,-1
tidak bisa digunakan   sinyal ada tapi internet tidak bisa digunakan  alasan asik nak putus aja kabel dilaut   sambungkanlah kalo pun iya ,-1
jelek  jaringan suka gangguan  mau berhenti sementara susah  mau dicabut susah  suka diteror lewat chat juga  mahalnya kebangetan  ga dipake tetep harus bayar  sangat sangat sangat tidak direkomensasikan  ewhhh mending pake wifi sebelah deh,-1
sangat kecewa karna tertipu promo indihome sy baru pasang indihome paket odp hh  b dengan keterangan bebas akses disney hotstar tp ternyata disneynya tidak gratis hrs tambah biaya  b  sudah komplen ke indihomecare ke   ke sales nya jawabannya sama paket sy katanya gk ada bundling disney  padahal sy kirim foto brosur paketnya buat bukti klo paket yg sy ambil ada gratis disney tp mereka semua angkat tangan ,-1
sudah satu bulan lebih tidak bisa masuk aplikasi  cuman halaman depan saja muncul sampa kapan belum tahu gitu terus   tolong diperbaiki lah,-1
percuma ada aplikasi   saya kira dengan adanya aplikasi bisa untuk pendaptaran pemasangan baru  e sudah daftar dan teknisi sudah datang untuk surve dari tanggal   mei perjanjian pemasangan tgl  juni dan sampai sekarang tidak ada kejelasan dari pihak indihome mau di pasang atau tidak indihome wilaya sumsel kota pagar alam,-1
bagaimana cara melihat kuota internet di aplikasi saya kok nga ada   pas loading di layar tagihan sekilas muncul kuota pemakaian pas uda loading yg muncul status pembayaran atau jika sdh bayar status pembayaran hilang terus yg muncul kuota pemakaian   ,-1
mohon dicek sepertinya apk mengalami bug  soal nya fitur detek pemakaian internet tidak muncul  jadi saya tidak bisa tau   tidak bisa menghemat pemakaian internet milik saya,-1
kenapa setelah update malah ga bisa buat pengaduan     disaat wifi modem sedang ada kendala   mohon untuk diperbaiki ulang untuk aplikasi myindihome,-1
ini aplikasi badan usaha milik negara  mencerminkan bobroknya negara  loading mulu  kurang responsif  harganya mahal  ada fup pulak  sering gangguan  tp pas komplain slow respon  coba turunin harga kek  atau hilangin fup  telat bayar sehari aja di mati in  sempaaaak  kalah ama sebelah ,-1
sudah mengajukan utk pemasangan indihome  tetapi tidak sesuai jadwal  dan sampai saat ini teknisi nya pun belum ada yg datang  kecewa ,-1
sangat buruk   jgn pasang indihome kalo mau tagihan tiap bulan naik gak jelas   kadang telp untuk promo gak bilang oke tapi lgsg dinaikkan sepihak   bisa naik   lebih  pelayanan sangat buruk,-1
apps ngorok betttt loading ui berat banget  setiap mau keluhan loadnya kek hp xiaomi  ghoib ga muncul    bukan di keluhan doang  nampilin no  pelanggan aja gitu,-1
setelah aplikasi update jadi sulit untuk lapora gangguan  stiap laporan disuruh restart terus  sedangkan gangguan tetap tidak ditangani,-1
coba indihome kasih solusi  kenapa cuma mau lihat informasi detail pemakaian sama tagihan aja loading gak selesai² dan gak kebuka sama sekali   setiap buka aplikasinya begitu trs masa,-1
detil penggunaan tidak muncul  yg muncul adalah riwayat komplen beberapa bulan yg lalu yg ga ilang2 pesanya,-1
habis trouble kemarin tgl   sampe   september sampai sekrang belum dapet kompensasi juga  di twitter banyak yg dapet upgrade speed gratis kenapa saya engga ya  tolong dong telkom perlakukan pelanggan dengan adil btw  app myindihome lambat banget  padahal pakainya wifi dan ga lagi buka apps yg lain juga  tolong perbaiki ,-1
klo diakses lewat ind   t  pasti sangat lemot  bahkan gagal tampil    ini aplikasi mobile  harusnya bs mudah diakses dr mana saja,-1
tolong dong aplikasinya di sempurnakan lagi masa ga bisa di buka nge bug tolong di perbaiki secepatnya  padahal cuma mau liat riwayat pembayaran aja ga bisa di buka  tolong secepatnya di tangani,-1
aplikasinya kenapa ya  loading lama banget  sampai beberapa kali layar hp saya mati  masih aja loading di bagian riwayat tagihan  dan bulan ini gak keliatan berapa jumlah tagihan  biasanya muncul diawal  bersebelahan dengan jumlah pemakaian  tim it gimana nih ,-1
sangat mengecewakan    provider tidak profesional   min sebulan  kali gangguan   rugi sekali bayar tagihan tepat waktu   lapor gangguan di applikasi jg sering error    jadwal antrian penuh   jadi kata andalan saat lapor gangguan   waktu telat bayar sehari didenda  tp pas gangguan berhari hari ada kompensasi  mana ada   hahaha,-1
aplikasi lemot  jadi mau bayar bulanan aja susah  nanti dibilangnya gak di bayar diancem cabut dan plus di tagih mulu  aplikasi itu untuk mempermudah pelanggan bukan mempersulit,-1
dulu saya suka  sesuai gambar preview aplikasi my indihome di play store  sekarang jelek banget tampilan awalnya  mau lihat detil paket dan tagihan aja gabisa bisa  dimana ini menu tombol detail tagihannya  saya butuh cek tagihan bulan juni   ini kok bengkak banget  apa aja isinya ,-1
aplikasi ini lambat lemot lelet     lebih baik versi lama yg menampilkan informasi jelas     yg sekarang tidak bagus    kembalikan versi lama saja   ,-1
sebenernya saya senang menggunakan aplikasi ini untuk bayar tagihan  tetapi kadang kala saya menemui kendala ketika hendak membayar seperti kurang cepat menampilkan tagihan  rincian tagihan juga tdk muncul  ketika hendak membayar juga error  di klik tidak mau  ada poin tapi tdk bisa ditukar diplasa telkom setempat katanya hanya bisa di plasa telkom provinsi  jadi serasa tdk berguna poinnya ,-1
setelah di upgrade malah ga mau terbuka  yang terbuka hanya tagihan doang   masih lebih baik versi sebelumnya  yg sekarang lemot bgt   ,-1
ini kenapa ya setelah relog ulang karena sesi berakhir malah gak bisa muncul informasi apa2  sudah d uodate juga malah,-1
kenapa beberapa hari ini saya sering dapat email pengaktifan paket yg jelas jelas saya tidak melakukan pembelian paket apapun di indihome ya  saya merasa dirugikan bgt kalau seperti ini     saya cek di aplikasi indihome  tidak ada pembelian paket apapun  tapi kenapa setiap buka email  saya selalu dapat notif pembelian paket dari mulai pembelian paket study 1  seamless  perangkat baru  dan sekarang minipack inditainment    tolong dong  kalau mau nyari untung jangan merugikan customer kaya gini  ,-1
saya sudah memberhentikan layanan  yg tidak tau layanan itu siapa yg menambahakan  eh ternyata bulan selanjutnya masih ada biaya layanan tersebut  saya memberhentikan layanan tersebut lwat apk indihome ini dan menggunakan otp sms  tapi masih dikenakan biaya layanan untuk bulan selanjutnya  itu namanya kntl,-1
apaan ni gw udah daftar dari tanggal   mei dan katanya tinggal nunggu pemasangan  3 hari tapi sampai saat ini juga belom ada di hubungi lagi dan belum ada pemasangan juga           ,-1
sudah 4 hari layanan internet putus nyambung   lebih byk putus nya  masih belum di benerin   tidak ada layanan live chat nya   hanya di suruh menunggu saja gak ada kejelasan   padahal bayar gak pernah telat  harus nya dapat kompensasi dari gangguan ini,-1
bikin pelaporan tapi direspon lama  internet sering gangguan  mana aplikasi juga lemot lama gak bisa dibuka,-1
aplikasi kurang bertanggung jawab    gk bisa membantu permasalahan  kok tagihan saya tetap saya bayar dengan paket smooa  padahal diwilayahnya sudah gk ada pembagian kota dari paket smooa trus saya sudah berhenti berlangganan sejak tgl   bulan mei  kenapa saya berhenti berlangganan krn paket smooa sudah berakhir    tapi kok pihak indihome masi ada tambahan paket smooa    apa pihak indihome nya gk liat tuh    apakah saya masih berlangganan paket smooa bb atau tidak    para lu hom  main tebak aja,-1
aplikasi kurang memuaskan  lemot  terus di load screen  tidak sampai masuk pada home screen sama sekali  sempat masuk home screen tapi loading tidak ada data muncul  pernah lancar tapi hanya sekali dan itupun pas daftar akun aja  tapi ya lemot tetep ,-1
setelah 4 tahun pemakaian  bintang yg saya berikan makin berkurang  kenapa  berulang kali  layanan tambahan aktifkan ke nomor saya tanpa ada persetujuan dari saya  aneh  ketika minta dicabut minta berkas ttd dan ktp  halo halo  ini gimana coba  apa karena verifikasi data saat proses pengaktifan tidak diminta makanya pihak indihome bisa sesukanya  wah jujur kecewa sebagai pelanggan  sangat tidak menghargai,-1
nga co ah saya minta penurunan paket terus katanya dikurangi   tp kenyataannya co  buan itu udah termasuk ppn   rincian apa sih   paket   kan   dan belum update lagi   apalagi ppn turun  masa harganya g sesuai gimana sih indihome yg jelas ditelepon balik malah pada bingung,-1
tolong diberikan fitur untuk perubahan pergantian nomor telpon yg dibutuhkan untuk otp  agar user tidak kesulitan saat nomor handphone lama tidak aktif lagi ,-1
saya kecewa dgn pelayanannya saya cuma minta di aktifin disney malah banyak banget layanan yg di aktifkan yg gak saya inginkan sebelumnya ntar tiba  wifi di non aktifkan lah   tambahan biayalah luar biasa,-1
buat kalian yang mau pasang indihome di rumah    saya sarankan jangan deh    saya sudah merasakan nya sendiri  jaringan internet sering sekali tiba tiba tidak terhubung    ada sampai  am lebih tidak bisa akses internet    sudah saya email tidak ada respon   ,-1
pelayanan buruk udah 3 x laporan gangguan tidak ada tanggapan  selalu laporan di selesaikan tanpa ada teknisi yg turun ke lapangan  sudah saya kirim feedback  tidak ada tanggapan dari pusat  sangat mengecewakan  dengan jaringan yang tidak stabil saya merasa dirugikan ,-1
akhir akhir ini saya mengalami gangguan   di problem yang sama  pada menu aplikasi di bagian bantuan  terlalu rumit dan ribet dari versi sebelumnya  dan proses penanganan butuh waktu yang cukup lama dan harus menunggu jadwal teknisi dilapangan  tidak secepat versi sebelumnya  semoga apk myindihome semakin mudah tanggap dan solutif ,-1
ntah kenapa di device saya  fitur riwayat tidak bisa dibuka  ntah hosting yang digunakan pihak indihome bermasalah  atau api yang digunakan bermasalah  tolong perbaiki lagi ,-1
jaringannya buruk ga bagus   adminnya suka bohong katanya ga ada keluhan padahal tetangga gw katanya pernah ngeluh ke indihome karena ngelag jangan dipakai burik suka mati tiba tiba    yang penting jangan pake indihome  ,-1
bintang 1 saja kalau bisa bintang min 3 aja sebab aplikasi nya ngawur ga akurat  masa orang sudah bayar disitu masih tertera di isolir karena belum bayar padahal layanan indihome nya ga di isolir  sangat membingungkan pelanggan  trus loding nya lama dan sangat lemot    jauh dari kata baik,-1
semakin sering bermasalah  untuk jaringan internet   cs nelpon asik nambah kecepatan internet  tapi internet sendiri masih sering bermasalah bagus dulu internet nya baru nyuruh naikan kecepatan internet udah  bs   tapi kecepatan internet sendiri gak sesuai saya terima,-1
aplikasinya kenapa lemot banget ya  buka beranda aja ngga muncul2 padahal kekuatan sinyal bagus dan paket data juga masih banyak  tolong segera diperbaiki  sesuai semboyan bumn untuk negri  kualitasnya ditingkatkan sesuai kebutuhan dan areanya,-1
apk tdk bisa digunakan sama skali   mau cek tagihan dan cek riwayat tagihan aja gak muncul sama skali  paket indihome pun semakin mahal setiap bulannya  jaringa sering bermasalah  sangat kecewa,-1
pas awal install kemarin memang kurang nyaman dikarenakan aplikasi nya lemot parah  setelah nulis review pertama ke ulasan dan di tanggapi  skrg mulai lumayan lancar buka aplikasi nya utk mengecek paket2 langganan melalui aplikasi my indihome  data pemakaian dan jadwal pembayaran ,-1
aplikasi tdk jelas baru download ingin verifikasi thp ke 3 verifikasi lokasi jaringan indihome sy ke perangkat mala tdk bsa dan keterangan blm terhubung  verifikasi sdh    hub ke cs mala srh clear cache dan updte aplikasi  jelas2 saya bru download dan sy komplain lgi ke cs dan cs memberikan link yg tidak ad kaitan dengn apa yg saya komplain  yg sya alami   sya komplain sdh ckp jls dengan memberi sebuah vidio dan capture yg sy alami tpi tidak ada kejelasan untuk menanganinya apa yg d komplain,-1
loading terus  nda muncul2 menu nya  di hapus saja aplikasinya  krn tdk ada gunanya   udh berjam2 saya coba tetep aja loading terus,-1
aplikasi nya cukup baik  hanya saja kadang sering lag  mohon untuk menu menu nya lebih di sederhanakan ,-1
pros  user interface udah oke  mudah dipahami  untuk profil pengguna juga gampang melihat status aktif pemakaian  dan pembelian paket tambahan  cons  butuh spek tinggi untuk menjalankan aplikasi ini  terkadang juga sering terjadi forced closed  kesimpulan  aplikasi sudah cukup membantu pelanggan untuk memantau pemakaian  untuk kedepannya terus ditingkatkan lagi ,-1
gak bisa di andalkan   pas ada gangguan dan mau bikin laporan gangguan malah app gak berfungsi ,-1
indihome ini jelek banget asli  karena buat buka  ig  twitter  fb youtube tiktok itu aja masih suka ada lemot nya  apalagi buat download file  besar puluhan   ratusan giga itu asli lemot banget parah dah  sampe gw harus pindah ke biznet dan alhamdulillah lancar jaya   padahal di indihome gw paket  bps tetap aja lemot dah lah    ,-1
pengalaman saya memakai aplikasi myindihome dari mulai tipe 3    sampai 4    kurang memuaskan  dari sisi estetika app ini sama sekali tidak menyisipkan kearifan lokal dari bangsa indonesia  dari segi performa kurang begitu cepat  integrsi one way service juga masih banyak yang belum terintegrasi dengan sempurna  tolong lebih disempurnakan lagi dari segi performanya ,-1
myindihome  simple  praktis  mudah serta responsif customer servicenya  verifikasi dan resgistrasi pendaftaran pemasangan baru cepet ditangani   n fitur dan pelayanan yang lain  sinyalnya  oke terus dan stabil  sungguh benar ternyata yang ngasih bintang   ternyata respon tehnisi nol besar permintaan untuk psb dicuekin apa gunanya ini aplikasi    ,-1
upgrade tampilan baru  sangat lemot gak bisa dibuka    parah  perbaiki lagi dong  sangat sangat lemot tidak bisa buia menu meekipun pakai jaringin wifi,-1
model baru kurang efisien  masa iya harus milih jadwal dulu baru bisa laporan  kalau gak bisa milih jadwal  penuh  otomatis ga bisa laporan dong  tolong di kembalikan lagi seperti dulu,-1
aplikasi ga guna sama sekali   bukak apa aja atau mau ngecek tagihan lemot nya ngalah ngalahin siput  sampe emosi mau ngecek jaringan wifi pun lemot nya keren ,-1
lelet banget aplikasinya  cuma cek riwayat aja muter² terus   sudah gak jelas lagi manfaatnya    tolong developer diperbaiki lebih baik lagi   ,-1
buat apa disediakan aplikasi kalau mau lapor soal gangguan aja sulit  selalu muncul slot jadwal perbaikan penuh  ada aplikasi bukannya mempermudah pelanggan malah mempersulit  mengecewakan   ,-1
terdapat bug  ntah dari aplikasi atau server  pemakaian kuota tertimbun dengan informasi pembayaran atau tagihan  yang seharusnya berada dibawah informasi tagihan jadi hilang  dan hanya bisa cek saat aplikasi sedang memuat informasi tagihan  simpelnya informasi tagihan dengan penggunaan kuota muncul bergantian  dan harus cepat jika ingin cek kuota  dan yang terakhir penggunaan kuota tidak akurat  sudah di pakai banyak tapi penggunaan nya tidak berubah  b pun ,-1
aplikasinya sekarang hanya bisa untuk lihat tagihan dan add ons saja  tidak bisa lihat pemakaian datanya  nampaknya harus pindah ke website saja ,-1
saya sangat kecewa dengan indihome  padahal saya sudah tidak ada memakai indihome dan alatnya juga sdh saya cabut  tetapi tagihan saya tetap berjalan setiap bulannya  saya sangat kecewa dengan indihome  tolong untuk id saya diindihome di nonaktifkan  indihome tidak layak direkomendasikan  selain mahal dan tidak fair terhadap layanan yang diberikan  masa alatnya sdh dicabut tetapi tagihan dan tunggakan masih berjalan  saya mau indihome telpon saya dan menonaktifkan id langganan saya ,-1
mau akses menu pengaduan aja susah bgt  jaringan tidak dapat terhubung dan modem berkedip merah  los  sedangkan saya sangat butuh koneksi internet untuk bekerja  mau membuat laporan pengaduan lemot bgt akses aplikasinya  burukkkkkkk,-1
saya sangat bersemangat ingin berlanganan indihome  dari twitter bilang lebih mudah daftar di aplikasi my indihome  setelah instal apknya ak daftar trus apknya blng   anda telah terblokir karena tdk melakukan verifikasi  silakan registrasi ulang 1 jam lagi   setelah 1 jam ak coba sama aja  ah niat langanan indihome jadi hilang deh  malas,-1
semenjak di update aplikasinya jadi ga guna  gabisa buat pengaduan  pasti selalu gagal  mendingan dulu langsunh di bales ada cs nya langsung di proses  udh dari kmrn setiap jam 3 gangguan kan aneh bayar ga pernah gangguan padahal   tolong lah maksimalkan ,-1
aplikasi yang paling sampah  mau bikin laporan gangguan malah akun saya dikeluarin  pas dicoba masuk alasannya sedang perbaikan itu2 aja terus ,-1
mau upgrade speed aja ga bisa  notif peningkatan layanan terussss tp ga meningkat²  sering trouble ,-1
ini ko jadi gs bisa mengadukan gangguan  cuma bsa buat liat tagihan aja haduh langganan indihome udah lebih dari  h  masih aja gini  ni klo mau laporan gngguan kmna  d applikasi jd ga bisa gini ,-1
jaringan terputus lebih   jam tdk ada konfirmasi kembali setelah dilakukan laporan melalui aplikasi   melalui layanan telepon hanya dijanjikan teknisi dtg    tolong segera diperbaiki la pelayanannya  ,-1
tolong respon nya  ini saya sudah membayar tagihan nya sesuai sebelum jatuh tempo  kenapa hari ini koneksi internet saya diputus tanpa adanya informasi  dan untuk menghubungi   tidak bisa  customercare tidak ada balasan  lalu dari whatsapp juga tidak ada solusi  lantas bagaimana ini saya membutuhkan respon cepatnya,-1
gak bisa login dan sinkron pass salah terus salah   menunggu 1 jam   harusnya slh   muncul tombol reset pass    tombol reset pass jg g ada   apalagi indihome lg gangguan jd susah akses nya   uninstal aja deh males make klo bgiini terus,-1
aplikasi yang lucu dan mengecewakan pelanggan   sudah sy di kecewakan  pertama  ketika ada gangguan sambungan   layanan  sy adukan lewat aplikasi ini  awalnya respon lumayan cepat  status laporan diterima dan diteruskan ke teknisi  tdk lama status berubah  dalam proses perbaikan   teknisi sedang menuju lokasi anda  dst  tdk lama status berubah lagi  perbaikan selesai          teknisi nya saja blm sampai dan entah sampai kapan sampainya  kok dibilang perbaikan selesai      fake report   ,-1
aplikasi nggak jelas  mau login aja ribetnya nggak ketulungan kecewa saya  tidak ada bantuan lupa pasword juga ,-1
aplikasi jadi lemot  dan gak jelas setelah update  mending di balikin sebelumnya   update seharus nya jadi lebih baik  ini malah lebih buruk  tolong admin blikin sebelumnya aja  malah lebih respon app sebelumnya daripada sekarang ini ,-1
lemot banget  dan susah di gunakan  bikin kesel  tapi berkat aplikasi ini untuk pengaduan tentang wifi yg eror cepat di kerjakan nya,-1
tampilannya aja bagus ini aplikasi  tapi sama sekali tidak ada memberikan unsur kemudahnya bagi pelanggan   aplikasi lembat  komplain kerusakan internet tdk ada respon ,-1
aplikasi busuk setelah update malah jadi kesulitan kalau lupa sandi n user   3 x kesempatan dan kalau salah hrs nunggu 1 jam  apa apaan ini,-1
ini aplikasi semakin tidak berguna aja tidak bisa login udh mau satu tahun tapi pembaruan berjalan terus  untuk apa di perbarui terus kalau tidak bisa di pakai pas login jawaban seperti itu terus    mohon maaf  kami sedang melakukan peningkatan layanan  apanya yang sedang di tingkatkan sampe sekarang masih belum bisa login juga sudah mau satu tahun  tidak jelas ini aplikasi tidak berguna       ,-1
halo saya salah satu pengguna indihome ingin mengadukan layanan terkait registrasi  saya punya akun indihome yang terkait dengan nomor hp yang kadaluarsa  saya ingin mengganti nya  apa bisa  dimohon untuk tanggapannya,-1
layanannya jelek  komplain gak pernah di tanggapin  biaya bulanan naiknya sepihak tanpa pemberitahuan  kalo masalahan tagihan gerak cepat ,-1
alangkah baiknya jika aplikasi seperti my indihome ini di kelola lebih serius  banyak sekali kekurangan didalamnya  terutama susah ketika ingin masuk dan sangat lelet dan sangat membuat jengkel kalo kita mau menggunakannya  tolonglah buat aplikasi yg jauh lebih mudah buat di akses  karena ini bukan perusahaan kecil yg seharusnya aware thd hal hal kecil semacam ini ,-1
tolong di perbaiki aplikasinya  sebelum di upgrade lihat tagihan dan cek speed bisa  setelah di upgrade malah kacau tidak bisa lihat sama sekali,-1
aplikasi ga kepake  useless  lemot  server down  ga sadar sadar kalo pelayanan customer ditingkatin itu penting,-1
aplikasinya tidak dirawat  klw mo buka isinya sangat sering lelet  sangat2 berat  mau buka apapun gk bisa  loding nya minta ampun     mau lihat poin sj gk bisa,-1
aplikasi membantu sih  tetapi lemotnya minta ampun kadang harus direfresh beberapa kali padahal kondisi sinyal hp bagus dan tidak ada masalah saat buka aplikasi yang lain  harus sabar banget sih pakai aplikasi ini,-1
tdk bisa digunakan utk lapor keluhan  keluhan lama sudah di atasi namun tiket tidak hilang  jadi tidak bisa lapor keluhan lagi  mohon perbaikan agar pelanggan tidak kecewa,-1
untuk fitur pengaduan gangguan tidak bisa berfungsi  selalu saja slot penuh  padahal saya ciba berkali kali di hari dan jam yg beda  klo jaringan indihome kita bermasalah  jgn melapor pake aplikasi ini  mending telpon ke   aja,-1
parahhh   langganan udah lama berasa banget lemotnya ga sesuai ekspetasi  udah bayar lumayan ternyata ga sesuai sama pengeluaran kalo begini terus bisa putus langganan nih ,-1
busyet dah indhome skrg ap2 byr aplikasi buat nton nya  pdhal udh mw 3 taun make indihone skrg kecewa bgt   tolong y d perbaiki mana lemot    ntar pindah k kompetitor sblah loh biaya lebih murah tp bnyak aplikasi ynh bisa d pke n gratis    dan knpa postingan d ig gx bsa d koment ya    ,-1
tahun ke  pemakaian  biasanya disamping dan depan rumah terhubung wifi kencang  sekarang tidak bisa terhubung makin lemah ,-1
bikin ticket laporan gangguan gabisa  kuota laporan hari ini habis   aplikasi sedang dalam perbaikan  mau gak mau harus telepon  mana pulsa gak ada  sekali telepon   lebih  jaman sekarang pulsa gak terlalu penting  tolonglah dipermudah  jangan sering gangguan terus  benerin sama teknisi gak dikasih uang rokok cuek  kalo sering gangguan uang gw habis lama lama  besok besok kalo gangguan ku copot nih wifi  kecewa ,-1
1  bukan hanya aplikasinya rusak selalu bermasalah bahkan penangananya di dunia nyatanya lambat bahkan sering mengabaikan kalau ada kerusakan atau gangguan sangat mengecewakan pelangganya      aplikasinya rusak tidak bisa melakukan pengaduan atau melaporkan kerusakan seperti disengaja agar pelanggan tidak bisa melapor   ,-1
mau urus upgrade paket indihome  tapi bhat daftar aja udah berhari  ga bisa terus  lalu solusinya bgmm  offline urus di kantor kan wasting time   energi karena antri nya lama banget ,-1
salah satu fungsi nya hilang tidak bisa komplain online lagi padahal sangat membantu enapa di rubah ya   apa karena tidak mau memyelesaikan masalah konsumen apabila internet nya sering lemot   payah ,-1
aplikasi tidak berguna  untuk laporan gangguan ga bisa  ini aplikasi hanya untuk info tagihan pasti bisa  internet dalam 1 minggu 4 kali masalah    parah indihome,-1
tolong bantuan laporan terkait maintenance wifi dilebihkan dari 1 dalam   kemarin ada kendala karena mmg kabel putus namun pagi ini tiba tiba lampu los menyala pada saat saya ingin melaporkan lewat aplikasi batasnya hanya   dan melalui indihome care jg sampai skrg belum direspon kembali,-1
update terbaru ini kurang memuaskan  kita tidak leluasa mengatur pemakaian internet dan add ons  berbeda dengan aplikasi my indihome sebelumnya  update yang kurang bermamfaat menurut saya  ,-1
bolak balik tidak ada koneksi internet  next month fix ganti provider  makin upgrade aplikasi makin nyusahin  mau buat laporan slot penuh tidak ada solusi  parah dah  ,-1
sering error  sering perbaikan lama buat tersambung  cepet banget logout padahal masih kondisi aktif  perlu perbaikan segera,-1
pelayanan ke user baru yg mau langganan luwamaaa banget  jadi bikin males aja sama indihome  kaya nggak terstruktur sistemnya  jadwalnya nggak jelas  ,-1
pengaduan layanan apakah belum bisa diakses   wifi saya tidak berfungsi sejak tadi malam  lampu los berwarna merah  saya sudah coba restart modem  tapi tidak ada perubahan  mohon solusinya,-1
aplikasi yg sangat buruk   loading sangat lama  tidak jelas  interface banyak yg tidak muncul  tolong d perbaiki,-1
semakin di update semakin gak manfaat nih aplikasi cm tampilan iklan dan tagihan aja  info kuota dan paket yg di ambil juga gak ada infonya     padahal info kuota yg terpakai berguna banget untuk cek udah berapa banyak kuota penggunaan ,-1
matot internet  tv   telp  mau lapor di app tp gak bisa  tulisannya slot penuh  hadeeeh    plat merah gak pernah beres sejak puluhan tahun ,-1
call centernya tidak solutif    yang tlpn  setelah di angkat dy juga yang matiin  udah sebulan call center tlpn nya kek gitu  internetnya sering gangguan  mahal iya   tapi kualitas jelek   untung aja bumn ,-1
fiturnya tdk maksimal  hanya untuk melihat informasi data akun  tagihan   upgrade koneksi atau channel tv  untuk layanan pengaduan masalah menyulitkan  fiturnya menggunakan template pesan otomatis dan tdk semua jenis masalah ada disana  pengaduan melalui kantor cabang  samarinda  juga tdk maksimal  layanan customer service hanya ada 3 orang  pengaduan via telepon pun tdk maksimal  contoh  masalah saya terkait fitur smooa  dalam 1 bulan sy sampai 3 kali telpon dan itu belum terselesaikan ,-1
aplikasi gk kepake sih ini  untuk cek tagihan aja lemot  cek penggunaan kuota gk muncul juga  apalagi untuk bayar tagihan lemott   kebanyakan promosi gk jelas di home  saran aja nih  mending balikin tampilanny seperti versi sblmnya yg muncul di home kuota yg dipake jelas dan lancar ,-1
layanan yang kurang membantu  bahkan lambat penanganannya bisa berhari hari  aplikasi juga sering muter2 ,-1
mau upgade speed aja  sedangmelakukan peningkatan layanan  sudah hampir  bulan begitu terus sampe kapan aplikasi ini gitu terus sampe kiamat  sekelas telkom kok pelayanannya buruk banget  useless apps  masih terusss gak ada perbaikan juga ampas,-1
