content,sentiment
alhamdulillah sangat dibantu oleh pelayanan di aplikasi  tadinya error gabisa masukin no pelanggan  gesit bgt  semoga selalu fast respon dan aplikasi bagus terus performanya yaaa,1
tolong dong aplikasinya di sempurnakan lagi masa ga bisa di buka nge bug tolong di perbaiki secepatnya  padahal cuma mau liat riwayat pembayaran aja ga bisa di buka  tolong secepatnya di tangani,-1
aplikasinya kenapa ya  loading lama banget  sampai beberapa kali layar hp saya mati  masih aja loading di bagian riwayat tagihan  dan bulan ini gak keliatan berapa jumlah tagihan  biasanya muncul diawal  bersebelahan dengan jumlah pemakaian  tim it gimana nih ,-1
aplikasinya sangat berguna sekali  apalagi untuk cek fup dan renew juga sod  saran saya untuk renew lebih ditingkatkan lagi tidak terbatas menunggu waktunya habis  terimakasih indihome,1
saya sangat puas dengan pelayanan indihome mulai dari kualitas internetnya yang sangat stabil bahkan pelayanan jika terjadi permasalahan sangat cepat diatasi cukup dengan   jam saja juga banyak fitur yg diberikan juga banyak pilihan on demand saya sangat suka terima kasih buat indihome sudah sangat berjasa membangun falitas internet di indonesia yang sudah harus mengikuti perkembangan teknologi di bidang digital,1
sinyal stabil ok lah apalagi buat nge game atau nonton youtube lancar jaya  indihome si paling stabil pokoknya tapi bulan  kemarin terkadang sambungan internet tiba  putus dan waktu cuaca agak buruk internet nya juga berpengaruh maklumlah kalau itu,1
tidak ada yang tidak mungkin  dulu hanya dikota sekarang didesa pun ada jaringan internet indiehome  thanks indiehome,1
setelah sekian minggu baru bs di buka aplikasinya setelah membuat laporan  terima kasih buat team my indihome ats pelayanan nya  semoga aplikasi my indihome tdk ada kendala skrg sampai selama2 nya      ,1
menu tagihan jadi tidak ada ya    penanganan komplain dari customer bagus    cepat ditanggapi  cepat kirim petugas untuk perbaikan jaringan     konfirmasi dan pelayanan petugas bagus         ,1
fitur aplikasi indihome sangat banyak manfaatnya  membantu saya untuk mengetahui seberapa banyak kebutuhan kuota data yang saya pakai tiap bulan  memudahkan saya untuk melakukan pembayaran  juga banyak pilihan paket sehingga kita bisa memilih bnyak pilihan sesuai kebetuhan ,1
sangat mengecewakan    provider tidak profesional   min sebulan  kali gangguan   rugi sekali bayar tagihan tepat waktu   lapor gangguan di applikasi jg sering error    jadwal antrian penuh   jadi kata andalan saat lapor gangguan   waktu telat bayar sehari didenda  tp pas gangguan berhari hari ada kompensasi  mana ada   hahaha,-1
mantab juga  aplikasi layanan terbaik  dapat mengetahui kapan kita harus membayar tagihan  dapat mengganti atau menambah paketan langganan dengan sangat mudah  terkadang ada bug  dipelayanan home maupun akses paket  semoga kedepannya semakin lancar kembali aplikasi layanan ini,1
my indihome semakin hari semakin berkembang  yang dulunya saya harus nelp sana sini untuk pengaduan  tapi sekarang via aplikasi my indihome semuanya lengkap  ada menu reset langsung di menu bantuan indihome  bisa juga tracking siapa saja yang pakai  cek tagihan  liat poin  cek riwayat tagihan  bisa langsung bayar tagihan  dan bisa upgrade atau beli paket  serta bisa liat promo yang terbaru di indihome  yang jelas aplikasinya tidak berat buat semua fitur fiturnya  semoga indihome selalu improv,1
semenjak memakai internet indihome selama kurang lebih 4 tahun jaringannya tidak pernah ad gangguan dan aplikasi   update terbaru ini lancar mantap     ,1
sangat membantu untuk mengecek pembayaran dan kuota yang terpakai  kalau bisa ada fitur yang bisa melaporkan gangguan teknis di aplikasi ini  dan satu lagi harus bisa top up dari bank bsi,1
mempermudah semua urusan untuk pembayaran  pelaporan dan lainnya  bagusdan semoga selalu cepat dalam respons,1
aplikasi yang sangat sangat membantu  memberikan kemudahan akses untuk setiap penggunanya  saya sangat puas  terimakasih myindihome,1
aplikasi lemot  jadi mau bayar bulanan aja susah  nanti dibilangnya gak di bayar diancem cabut dan plus di tagih mulu  aplikasi itu untuk mempermudah pelanggan bukan mempersulit,-1
dulu saya suka  sesuai gambar preview aplikasi my indihome di play store  sekarang jelek banget tampilan awalnya  mau lihat detil paket dan tagihan aja gabisa bisa  dimana ini menu tombol detail tagihannya  saya butuh cek tagihan bulan juni   ini kok bengkak banget  apa aja isinya ,-1
tetap selallu memberikan pelayanan yang terbaik  kami puas atas kesetabilan jaringan dan tak pernah terjadi gangguan jaringan  dan untuk apknya saya senang karna selallu ada ivent dan promo kami tertarik dan puas  terimakasih indihome ,1
aplikasinya cukup baik    kedepannya semoga bisa lebih baik lagi  untuk koneksinya semoga bisa lebih stabil lagi agar bisa lebih nyaman dalam bertransaksi     ,1
aplikasi apaan ini  mau masuk saja susah  ribet  minta kode otp lewat wa   gak respon terus  pake sms sama  email juga sama ujungnya sitem dalam pemeliharaan  gak profesional,1
aplikasi ini sangat membantu para pelanggan indihome untuk mempermudah dalam melihat paket yang diberikan oleh telkom sendiri  dan mempermudah untuk melakukan pembayaran,1
aplikasi yg cukup membantu melihat pembayaran  nomor internet  dan fitur fitur lainya hanya terkadang perlu loading yg agak lambat padahal kecepatan internet bagus aja mohon di perbaiki terimakasih,1
sangat bagus sekali fitur indihome ini sangat membantu dan bisa langsung lihat tagihan  pelayanan juga sangat ramah saat pemasangan sopan2 orang2 indihome terimakasih indihome semoga tambah bagus lagi dan sukses amiin,1
aplikasi ini lambat lemot lelet     lebih baik versi lama yg menampilkan informasi jelas     yg sekarang tidak bagus    kembalikan versi lama saja   ,-1
mudah di gunakan  tidak ada bug  kalau ada masalah terkait internet indihome tidak perlu tlp menggunakan pulsa  cukup lapor lewat app myindihome  bisa mengetahui sudah berapa mbps yang kita pakai  dan bisa mengingatkan untuk pembayaran agar tidak telat  ketika ada masalah  langsung lapor  beberapa menit lapor langsung ada teknisi yang menghubungi  goodjob indihome,1
apk ini sangat membantu dan cepat  bisa mengontrol pemakaian kuota dari segi pembayaran terbukti bagus laporan pembayaran juga cepat  memng my indihome sangat bagus dan saya puas dngan pelayanan ,1
sebenernya saya senang menggunakan aplikasi ini untuk bayar tagihan  tetapi kadang kala saya menemui kendala ketika hendak membayar seperti kurang cepat menampilkan tagihan  rincian tagihan juga tdk muncul  ketika hendak membayar juga error  di klik tidak mau  ada poin tapi tdk bisa ditukar diplasa telkom setempat katanya hanya bisa di plasa telkom provinsi  jadi serasa tdk berguna poinnya ,-1
aplikasi yang sangat membantu  untuk mengecek tagihan melakukan pembayaran  bisa tau juga berapa perangkat yang menggunakan internet indihome di rumah saya  dan banyak lain sebagainya   mantap bagus nih aplikasi   ,1
tbe best dehh ga pernah ada gangguan lebih di tingkatkan lg dan lebih di prioritaskan pengguna lama terima kasih,1
setelah di upgrade malah ga mau terbuka  yang terbuka hanya tagihan doang   masih lebih baik versi sebelumnya  yg sekarang lemot bgt   ,-1
sudah hampir  tahun menggunakan indihome  internet stabil  tidak ada masalah jaringan  sedikit saran saja  untuk tagihan semoga kedepannya lebih tetap  tidak berubah ubah  dan jika ada perubahan tagihan  mohon berikan pemberitahuan kepada pelanggan  terimakasih indihome ,1
halo min  terima kasih untuk selalu menyediakan layanan cepat tanggap dengan my indihome  adminnya cepat dan ramah juga follow up kendala dilakukan secara teratur dan untuk kedepannya semoga bisa menjadi layanan terpadu dati indihome agar mempermudah pelanggan ,1
aplikasi mudah digunakan  simple   praktis   top markotop lah pokok a     sejak pakai my indihome gk repot2 lgi harus bayar2 kluar rumah     terimakasih my indihome   ,1
ini kenapa ya setelah relog ulang karena sesi berakhir malah gak bisa muncul informasi apa2  sudah d uodate juga malah,-1
setelah di update untuk login jadi mudah  aplikasinya menarik banyak fiturnya  mau pasang baru atau mau cek lokasi jangkauan jaringan indihome jadi lebih mudah  cek tagihan bulanan  cek fup pemakaian dan lihat semua paket tersedia di satu aplikasi myindihome,1
sangat mudah untuk membantu saya untuk mengetahui segala produk yg ditawarkan oleh telkom indihome  jaringan yg kuat mampu menjadi mitra usaha serta promo nya sangat luar biasa dan banyak penghargaan bagi pelanggan yg berprestasi dlm pembantaran  mudah mudahan indihome kedepannya semakin sukses semakin murah lagi  hehe   ,1
baik terbaik  memudahkan dalam memantau tagihan kuota layanan dan lain lain  apabila ada trouble indihome maka ada fitur pengaduan yang ada di dalam apps ini,1
kenapa beberapa hari ini saya sering dapat email pengaktifan paket yg jelas jelas saya tidak melakukan pembelian paket apapun di indihome ya  saya merasa dirugikan bgt kalau seperti ini     saya cek di aplikasi indihome  tidak ada pembelian paket apapun  tapi kenapa setiap buka email  saya selalu dapat notif pembelian paket dari mulai pembelian paket study 1  seamless  perangkat baru  dan sekarang minipack inditainment    tolong dong  kalau mau nyari untung jangan merugikan customer kaya gini  ,-1
aplikasi yg sangat bermanfaat untuk pelanggan    memudahkan pelanggan untuk berlangganan paket tanpa harus dtg langsung ke plaza   memudahkan pelanggan untuk komplain apabila ada trouble pada internet dll the best indihome  ,1
proses pemesanan secara online sangat cepat order malam besok pagi sudah terpasang pelayanan memuaskan dan oke aplikasi ini sangat membantu dalam memenuhi keinginan dan kebutuhan kita fitur sangat bagus penyusunan nya semoga dipertahankan pelayanan dan sistemnya,1
fitur fitur nya sangat memudahkan skali bgi penggunanya apabila pengguna ingin upgrade speed   bayar tagihan  mnambah layanan dan mlporkan gangguan dll  cukup dari aplikasi myindihome aja dan tampa perlu report menghubungi call center lgi yg bisa bkinhbis pulsa dan menarik nya pengguna nya bisa menukarkan point untuk mndpatkan berbagai merchain dise,1
provider internet paling bagus  harga terjangkau cakupan jaringan luas  terlebih signal wifi no trouble   harga pun affordable  ,1
tampilan beranda sangat memudahkan pengguna untuk mengecek tagihan  jumlah kuota yang digunakan  dan fitur fitur tambahan internet lainnya  sistem pembayaran digital membuat pengguna dapat membayar tagihan dengan praktis menggunakan ponsel  karena saya pengguna baru  saya masih kesulitan untuk mengisi saldo aplikasi myindihome ,1
saya sudah memberhentikan layanan  yg tidak tau layanan itu siapa yg menambahakan  eh ternyata bulan selanjutnya masih ada biaya layanan tersebut  saya memberhentikan layanan tersebut lwat apk indihome ini dan menggunakan otp sms  tapi masih dikenakan biaya layanan untuk bulan selanjutnya  itu namanya kntl,-1
alhamdulillah kerja dan komunikasi berjalan dgn baik dgn ada y indihomes  di karenakan sinyal internet  data  di wilayah kita sangat buruk  dan harga alhamdulillah dpt yg promo dan flat ,1
baru menemukan aplikasi yang bagus untuk indihome  jadi mudah untuk memantau penggunaan dan tagihan indihome  makasih buat pengembang semoga terus lebih baik ,1
bagus  sangat membantu dalam melakukan apapun  baik cek fup  detail tagihan  add on minipack  upgrade speed  sod  open tiket gangguan bahkan berlangganan melalui aplikasi myindihome juga bisa  yuk download skrng  ,1
alhamdulillah  dengan adanya apliaksi myindihome semua sudah bisa saya kontrol dalam 1 perangkat  mulai dari tagihan  perangkat tersambung dan penambahan pitur lainya dari indihome  terima kasih my indihome  ,1
aplikasi nya kebanyakan iklan yg kurang penting  biasanya keliatan berapa org yg tersambung jaringan  tapi skrng sudah gabisa  namun aplikasi mudah di gunakan,1
my indihome sungguh sangat bagus karena bisa digunakan untuk dapat mensinkronkan dengan akun disney hotstar  vision   video dll   membuat menonton sangat memuaskan dan tanpa batas  sungguh luar biasa   ,1
saya kasih bintang 4 5 yaah  karna saya cukup merasa puas dengan aplikasi inii  tetapi tetap ad kekurangan di aplikasi ini  contohnya saat kita membuka aplikasi ini  loading untuk melihat pemakaian dan jumlah tagihannya lama bangeet  padahal koneksi lagi bagus banget  inii salah satu contoh kekurangannya menurut saya  terus kalau untuk kelebihannya sii banyak banget  salah satunya dalam hal berlangganan  saya suka bangeet ,1
lighter and anti loading  make it simpler and more user friendly  bila pelanggan bisa berlangganan melalui aplikasi  jangan lupa kasih fitur unsubscribe agar lebih fair sekaligus mengakomodir yang ingin berganti ganti add on tiap bulan ,1
pelayanan indihome sangat memuaskan  ramah dan akurat   hanya ada satu hal yang kurang fungsional yaitu paket entertaintmen kurang maksimal lebih baik di jadikan satu dengan paket data  dan semoga semakin ditingkatkan pelayanan berikutnya terkait dengan banyak hal   thanks indihome,1
tadinya ragu mau berlangganan indihome kuatir mahal dan pemakain internet tidak terkontrol  tapi setelah melihat lihat review indihome jadi pengin berlangganan  apalagi ada paket murah hanya  b dg kecepatan   mbps akhirnya jadilah saya berlangganan indihome dan memilih paket ini dan terbukti gaessss    internet jadi terkontrol murah dan koneksinya tidak ada lemotnya apalagi gaeess  kita selalu bisa selalu mengontrol tagihan kita by apk indihome  pokoknya kereenn daaahh indihome  reccomemded ,1
apaan ni gw udah daftar dari tanggal   mei dan katanya tinggal nunggu pemasangan  3 hari tapi sampai saat ini juga belom ada di hubungi lagi dan belum ada pemasangan juga           ,-1
tiba tiba poin my indihome saya hilang  dari bulan apa sampe sekarang masih lemot ajah di buka aplikasinya  tolong di tingkatkan lagi layanannya  supaya akses di my indihome lebih stabil  maju terus untuk indihome sukses selalu,1
sudah 4 hari layanan internet putus nyambung   lebih byk putus nya  masih belum di benerin   tidak ada layanan live chat nya   hanya di suruh menunggu saja gak ada kejelasan   padahal bayar gak pernah telat  harus nya dapat kompensasi dari gangguan ini,-1
bikin pelaporan tapi direspon lama  internet sering gangguan  mana aplikasi juga lemot lama gak bisa dibuka,-1
aplikasi yang sangat bagus bagi kita pelanggan indihome supaya bisa memantau penggunaan layanan dapat dengan jelas melihat bandwidth terpakai supaya layanan yang kita pakai bisa dengan maksimal kita gunakan dan juga aplikasi yang user friendly mudah untuk digunakan dengan desain ui ux yang enak untuk berlama lama di dalam aplikasi  pokonya biarkan bintang yang berbicara,1
untuk aplikasi semua nya udah bagus  cuman ada satu yang kurang   speed on demand tidak bisa memilih paket,1
secara umum sudah bagus  hanya saja verifikasi data sangat lama  status data belum completed dari awal instal ni aplikasi,1
aplikasi sudah cukup membantu alangkah lebih baik lagi jika semua aplikasi yg berkaitan dgn indihome dijadikan 1 saja agar pelanggan tidak bingung harus menggunakan aplikasi yg mana   ,1
aplikasi kurang bertanggung jawab    gk bisa membantu permasalahan  kok tagihan saya tetap saya bayar dengan paket smooa  padahal diwilayahnya sudah gk ada pembagian kota dari paket smooa trus saya sudah berhenti berlangganan sejak tgl   bulan mei  kenapa saya berhenti berlangganan krn paket smooa sudah berakhir    tapi kok pihak indihome masi ada tambahan paket smooa    apa pihak indihome nya gk liat tuh    apakah saya masih berlangganan paket smooa bb atau tidak    para lu hom  main tebak aja,-1
myindihome sangat membantu sekali terutama ketika harus dirumah saja     respon yang cepat ketika ada kendala jaringan dan perbaikan pun cukup memuaskan     terimakasih,1
aplikasi bagus sekedar saran mungkin tagihan perbulan bisa lebih mudah digunakan jadi tidak perlu pakai aplikasi pihak kedua untuk pembayaran  ataubisa langsung syinc dengan linkaja biar lebih praktis  dan untuk menu operasi layanan pelanggan mungkin bisa lebih ditonjolkan daripada iklan addon maupun iklan lainnya  overall appnya sudah cukup mendukung untuk aktifitas penggunaan layanannya  pasang pake aplikasi juga bisa cepet prosesnya ,1
pengalaman saya menggunakan myindihome  awalnya saya belum mengetahui kalau ada aplikasi yang bisa mempermudah pelanggan indihome untuk mengetahui jumlah tagihan setiap bulannya  setelah saya tau aplikasi ini  saya merasa sangat terbantu karna ada banyak kemudahan berkat aplikasi ini  semua pelanggan indihome wajib menggunakan aplikasi ini    sangat d sayangkan kalau tidak menggunakan aplikasi ini nanti akankesulitan dan kebingungan bagaimana bisa mengecek tagihan dan pemakaian lewat hp saja,1
aplikasi terbaru myindihome sudah stabil dan banyak fitu fitur yang cukup menarik ada cloudnyabbuat kita nyimpan data yg bisa kita akses dimana saja dan kapan saja  juga ada fitur edukasinya  belum nyoba sih tapi keliatan mudah murah dan menarik  nah yg jadi favorit nih ada fitur poin yg bisa di tukar dengan voucher atau hadiah hadiah menarik juga lho,1
app ini sangat bagus  saya sudah berlangganan indihome sejak tahun   sampai saat ini  bahkan mendapatkan penawaran yg sangat luar biasa dengan penambahan   saya diberikan upgrade dari  bps menjadi  bps  indihome internet murah dengan kecepatan jaringan luar biasa  ,1
sejauh ini aplikasi nya bermanfaat bisa membantu buat ngecek tagihan bulanan internet  cuman yang perlu diperbaiki kualitas jaringan yang kadang kadang lemot  terus kalau bisa buat pengguna bulanan lebih baik kalau ada voucher diskon atau apalah gitu biar makin betah pake indihome  serta aplikasi diberi semacam pemberitahuan berapa gadget yg terhubung internet jadi biar tau gitu,1
aplikasi ini sangat membantu saya dalam pengecekan kouta bulanan  pengaduan cs dan masih banyak lagi fitur2 bagus yang membantu pengguna indihome ,1
aplikasi yang wajib ada bagi pelangan indihome  dengan aplikasi ini mudah untuk melaporkan gangguan indihome dan melihat progress penanganan gangguan secara real time  aplikasi ini juga memberitahu jumlah perangkat yg terhubung dan informasi tagihan pemakaian ,1
app myindihome sangat membantu dengan menu yang menarik  proses infomasi cepat dan mudah dipahami  sangat simple dan jelas  sejak menggunakan layanan myindihome di rumah sejak itupula saya menggunakan app myindihome ini dan tidak ada masalah atau gangguan atau kesulitan menggunakan app ini  terima kasih myindihome  tinggkatkan terus layanannya yang bermanfaat  terima kasih  fauzy  cikarang,1
aplikasi nya sangat bagus  user interface nya mudah di mengerti  semoga kedepannya bisa memperbanyak promosi promosi mengenai poin indihome,1
pelayanan nya semakin bagus semoga bisa di pertahankan ke depan nya   berani bersaing dengan yg lain nya   kekurangan nya buat tuker poin aja hanya wilayah tertentu coba kalau di seluruh indonesia bisa buat tuker point  pasti jauh lebih berguna point  my indihomenya trimakasih,1
aplikasi kurang memuaskan  lemot  terus di load screen  tidak sampai masuk pada home screen sama sekali  sempat masuk home screen tapi loading tidak ada data muncul  pernah lancar tapi hanya sekali dan itupun pas daftar akun aja  tapi ya lemot tetep ,-1
aplikasi myindihome sangat membantu sekali untuk mempermudah saya untuk melihat tagihan  melihat notifikasi jika ada gangguan  melihat sisa limit internet dan telpon  dan untuk upgrade layanan indihome nya sangat mudah sekali semoga my indihome semakin jaya semakin berkembang pesat aamiin,1
speed stabil  pelayanan dalam laporan gangguan juga lebih mudah dengan aplikasi ini  pertahankan kualitas biar pelanggan tetap puas  ,1
semakin lebih baik  kemarin buat pengaduan ganguan  nggak di sangka langsung di respon  nggak pake lama  langsung perbaiki langsung beres masalahnya  thanks indihome,1
saya pengguna indihome dengan paket inet   tv  selama penggunaan inet sangat stabil apalagi saya yg sering jualan live secara online  yang dahulu saya keluarin biaya dengan paket gsm mencapai   setiap bulan sekarang dengan indihome saya hanya mengeluarkan   an  bisa hemat      dan anak  senang nonton youtube sudah langsung ke tv tidak menggangu handphone untuk bekerja   terima kasih indihome  ,1
aplikasinya sangat membantu  mudah juga digunakan  tampilannya simple tapi rapi  mungkin kurangnya adalah fitur untuk melihat siapa saja yang connect dengan wifi,1
aplikasi yg sangat membantu  saya bisa cek tagihan dengan mudah  bisa liat promo menarik dan voucher apa saja yg bisa saya tukar dengan poin yang saya peroleh dari pembayaran  terima kasih   ,1
aplikasi ini sangat user friendly  dimana user interface itu menarik  mudah dipahami untuk diaplikasikan dalam penggunaanya  penggunaan bandwidth data juga termasuk kecil  keuntungan memakai aplikasi myindihome ini berguna sekali untuk melaporkan masalah yang terjadi pada koneksi atau tv box  proses tiketnya juga cepat hari ini melapor besok langsung ditangani  banyak promo menarik juga seperti penukaran poin  saran untuk aplikasi ini semoga koneksinya distabilkan lagi  agar lebih cepat ,1
  trouble  lapor lewat app ini  teknisi langsung datang  masalah cepat teratasi  appnya mudah di gunakan untuk awamers  ,1
aplikasi yg bagus berisi informasi penting dan tawaran menarik dan lumayan lengkap  semoga semakin baik ke depannya dlm memberi pelayanan ke pengguna maupun publik ,1
aplikasi yang sangat sangat membantu  lebih dari cukup bagi owner untuk memantau tagihan dan fup  vendor isp yg berusaha merakyat  aku sih yes      love u indihome,1
my indihome sekarang ui ux nya sudah cukup bagus sangat friendly untuk anak muda ataupun user yang sudah lansia,1
ini aplikasi sangat bermanfaat buat pengguna indihome   semua tagihan dan history tagihan jelas semua   dan yg paling keren kalo ada keluhan   bisa lewat aplikasi ini   dan penanganan sangat cepat dan terupdate terus  ,1
bagus nyaman juga  tapi satu kekesalan saat membuka app baik pakai data maupun wifi selalu lemot dan terjadi kesalahan saat memuat lokasi anda,1
aplikasi nya sangat membantu sekali dalam pengecekan kuota pemakaian  dan reward dari point nya jg sangat bagus sekali  ada reward jg kalau kita pas ultah  thanks my indihome,1
terbaik   sangat memudahkan customer indihome buat cek tagihan dan bayar tagihan  terlebih banyak banget info rekomendasi paket dan bisa upgrade speed,1
sangat membantu dan mempermudah saya untuk mengetahui fitur fitur dan promo indihome  apalagi sangat cepat dalam mengatasi masalah gangguan jaringan  terima kasih,1
setelah 4 tahun pemakaian  bintang yg saya berikan makin berkurang  kenapa  berulang kali  layanan tambahan aktifkan ke nomor saya tanpa ada persetujuan dari saya  aneh  ketika minta dicabut minta berkas ttd dan ktp  halo halo  ini gimana coba  apa karena verifikasi data saat proses pengaktifan tidak diminta makanya pihak indihome bisa sesukanya  wah jujur kecewa sebagai pelanggan  sangat tidak menghargai,-1
semua semakin mudah dengan aplikasi  indihome mengikuti perkembangan dengan adanya myindihome  mulai dari registrasi sampai keluhan koneksi bisa dilakukan di aplikasi myindihome  mungkin kedepannya bisa dilakukan penambahan fitur penonaktifan indihome dan penambahan metode bayar menggunakan merchand lainnya  dan jangan lupa juga harus sering bagi bagi hadiah ke customer loyalnya  terus berinovasi digital indonesia,1
awal nya saya ragu  karna saya pikir jaringannya seperti jaringan hp pada umumnya  yg sangat nge lag  eh ternyata sama sales nya di jelasin lagi klo jaringan indihome nya menggunakan viber gitu katanya  jadi lebih cepat dan tanpa lag  dan terbukti saya sudah gunakan indihome sampai sekrang alhamdulillah lancar dan inet nya lancar jaya  thanks,1
aplikasi sangat membantu dalam penanganan problem   respon dari operator juga baik  responsif dan sangat membantu  banyak promo dan kemudahan dalam pembayaran maupun upgrade  terima kasih untuk pelayanan yang diberikan ,1
aplikasi ini sangat membantu saya sebagai pengguna indihome sangat mempermudah mencari info tagihan  info pemakaian bulanan dan fitur untuk melihat paket promosi yang ada sangat membantu sekali dan mudah untuk di akses dan friendly perfomance,1
bagus sangat membantu  pembayaran dan jika ada gangguan maupun tambah canel juga mudah lewat aplikasi ,1
nga co ah saya minta penurunan paket terus katanya dikurangi   tp kenyataannya co  buan itu udah termasuk ppn   rincian apa sih   paket   kan   dan belum update lagi   apalagi ppn turun  masa harganya g sesuai gimana sih indihome yg jelas ditelepon balik malah pada bingung,-1
adanya myindihome memberika kemudahan untuk pelanggan   udah gak perlu upgrade layanan serta feature lainnya ke plasa telkomnya  tinggal klik  langsung diproses  tingkatkan lagi yah    ,1
tolong diberikan fitur untuk perubahan pergantian nomor telpon yg dibutuhkan untuk otp  agar user tidak kesulitan saat nomor handphone lama tidak aktif lagi ,-1
indihome sangat membantu pekerjaan saya  online jadi mudah  lebih cepat  nyaman dari pada jaringan kuota hp  terus tingkatkan kualitas jaringan  dan kenyamanan kantong pelanggan  karena sekarang sudah banyak vendor internet lain dengan promo2 menarik,1
aplikasi myindihome sekarang jauh lebih baik dan lengkap daripada yang dulu  semua fitur yang berhubungan dengan wifi indihome ada semua mulai dari pendaftaran dan banyak fitur lainnya  maju terus indihome berikan yang terbaik untuk kemajuan teknologi digital di negara tercinta indonesia ,1
aplikasi yg simple  mudah  menarik untuk cek tagihan layanan add on dan pelayanan customer  sangat berguna,1
saya kecewa dgn pelayanannya saya cuma minta di aktifin disney malah banyak banget layanan yg di aktifkan yg gak saya inginkan sebelumnya ntar tiba  wifi di non aktifkan lah   tambahan biayalah luar biasa,-1
untuk waktu ini sudah cukup bagus bisa tahu biaya bulan dan pemakaian  dan blm menemui kendala untuk saat ini  semoga kedepannya bisa trus baik dan tmbh baik,1
aplikasinya sangat membantu bagi para pelanggan mengenai info paket apa yg dipilih  dll  dan ditambah lagi fitur2 unik seperti laproan ganguan pada layanannya sehingga letika ada gangguan bisa langsung lapor ke app myindihome tanpa harus ke kantor  terima kasih ,1
simpel bagus bisa ditingkankan untuk fitur ke perangkatnya dan juga lebih ditingkatkan lagi jaringannya,1
sangat membantu untuk detail pembayarannya dan untuk pengaduan jaringan nya  the best lah ,1
aplikasi ini sangat bagus  sangat membantu saya dalam cek tagihan bulanan jadi sebelum bayar tagihan bulanan indihome saya pasti selalu cek lebih dulu berapa jumlah tagihan bulan ini yang harus dibayarkan sehingga dapat mempersiapkan duly dana yang harus disediakan  setelah bayar juga saya bisa langsung cek di aplikasimyindihome apakah tagihan bulan ini sudah hijau alias sudah terbayarkan apa belum  pokoknya bagren lah aplikasi ini alias bagus dan keren ,1
menunya masih ada yang kurang loh     sekedar saran buat saya  klau menu upgrade speed ada  tolong adain juga downgrade speed      karena selama ini udah bosen lah dengerin cs nawarin ini itu segala macam  gak prnh ada nawarin downgrade speed,1
dengan update versi terbaru aplikasi myindihome semakin bagus  yang jadi nilai plus pelayanan ketika ada permasalah cepat diatasi  thanks myindihome,1
mantap aplikasinya memudahkan dalam proses melihat tagihan  ketika ada gangguan  tambah add on dan lain lain pokonya mantap   ,1
tapilanny lebih bagus  bisa kontrol pembayaran dan pemakaian banyak promo dari poin yg diperoleh bisa bayar lewat apps juga  mantap pokokny,1
saya menggunakan indihome kurang lebih  tahun  dalam waktu dekat saya akan pindah rumah  sya agak galau apakah harus memutus indihome saya dan diganti dgn yg lain iseng pergi ke plasa telkom untuk menanyakan apakah saya bisa mutasi indihome saya  ternyata jawabannya  bisa      sy dan suami sangat senang sekali karena kalau kami pasang baru  tagihan bulanannya berubah lebih mahal dan paket yg berbeda dari yg sekarang  kalo mutasi  sy hnya bayar biaya mutasi  membawa stb dan modem dr rmh lama ,1
udah bertahun tahun pakai indihome  penanganan komplain baik dan terselesaikan  tingkatkan terus pelayanannya ya  thankyou,1
buat kalian yang mau pasang indihome di rumah    saya sarankan jangan deh    saya sudah merasakan nya sendiri  jaringan internet sering sekali tiba tiba tidak terhubung    ada sampai  am lebih tidak bisa akses internet    sudah saya email tidak ada respon   ,-1
simple  user friendly  khususnya untuk pelaporan gangguan cepat ditanggapi dan ditindaklanjuti  informasi penggunaan dan tagihan pun jelas  top dah pokoknya,1
sangat membantu dan mudah penggunaannya  lengkap item²nya ada promo  info pembayaran dan info upgrade,1
pelayanan buruk udah 3 x laporan gangguan tidak ada tanggapan  selalu laporan di selesaikan tanpa ada teknisi yg turun ke lapangan  sudah saya kirim feedback  tidak ada tanggapan dari pusat  sangat mengecewakan  dengan jaringan yang tidak stabil saya merasa dirugikan ,-1
mempermudah cek total tagihan  serta penggunaan fup kuota yang terpakai  banyak ragam paket langganan  bar status koneksi normal  tidaknya juga ada notifikasi di header bar  serta jika ada gangguan apapun tinggal masuk menu bantuan  semoga ada peningkatan update lainnya di kedepannya,1
pertama mau masang  banyak yg bilang mahal lah ribed lah  dsb  tapi sy nekad gak peduli omongan org  ternyata     hurrraaaaaa    sampe skrg udah setahun lebih menikmati layanan indihome terasa begitu dimanja  kuota internet yg berlimpah gak khawatir ngelag spt pada wkt pake kuota gsm  ratusan chanel tv yang bening memberikan pilihan yg gak pernah membosankan  mantap sangat berguna  kmren wktu update ada masalah  tapi direspon cepat pengaduan saya  dan skrg udah normal     terima kasih indihome,1
aplikasi sudah sangat bagus setelah update pertama yg dlu sangat tidak recommended  sekarang masalah sudah di perbaiki sehingga sekarang tidak ada keluhan ,1
untuk aplikasi nya menurut saya bagus  simple banyak pilihan promo nya  kalo untuk jaringan speedy nya sendiri secara umum bagus  tapi mungkin bukan hanya speedy saja  provider yg lain juga pasti pernah mengalami kendala masalah jaringan  karena ciptaan manusia itu pasti ada kurang nya gak mungkin ada yg sempurna ,1
mantap dan jaringan selalu stabil  komplin cepat ditanggapi  pesan sy jangan mantap dan jaringan selalu stabil  komplin cepat ditanggapi  pesan sy bagi pelanggan baru pakailah wifi dr indihome aja milik telkom     jng pakai wifi dr pihak swasta   ,1
